mac_cnt_1m,mac_cnt_2m,mac_cnt_3m,mac_cnt_d1m,mac_cnt_d2m,mac_cnt_d3m,mac_cnt_p1m,mac_cnt_p2m,mac_cnt_p3m,client_id
25203,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,150950
60976,,,,0.0,0.0,0.0,,,,142810
36549,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,83301
82681,,,,0.0,0.0,0.0,,,,11410
93647,,,,0.0,0.0,0.0,,,,143296
103422,,,,0.0,0.0,0.0,,,,6900
13582,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,84039
57016,,,,0.0,0.0,0.0,,,,196064
26088,,,,0.0,0.0,0.0,,,,16668
95255,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,181961
135136,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,80179
128394,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,182974
30509,,,,0.0,0.0,0.0,,,,75987
23605,,,,0.0,0.0,0.0,,,,155109
71821,,,,0.0,0.0,0.0,,,,86232
123488,,,,0.0,0.0,0.0,,,,28807
119075,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,15532
139429,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,94475
112853,,,,0.0,0.0,0.0,,,,196631
131515,,,,0.0,0.0,0.0,,,,127183
94468,,,,0.0,0.0,0.0,,,,106035
40969,,,,0.0,0.0,0.0,,,,48153
121385,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,199451
95623,,,,0.0,0.0,0.0,,,,158850
21223,,,,0.0,0.0,0.0,,,,102402
95952,,,,0.0,0.0,0.0,,,,160701
84603,,,,0.0,0.0,0.0,,,,93183
89250,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,159927
120676,,,,0.0,0.0,0.0,,,,74015
120730,1.0,3.0,4.0,-0.5,0.5,0.0,2.0,2.0,4.0,72759
159174,,,,0.0,0.0,0.0,,,,89296
57815,,,,0.0,0.0,0.0,,,,198635
19080,,,,0.0,0.0,0.0,,,,159505
67358,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,139298
54346,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.4,1.0,3.0,5.0,135655
97705,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,84526
4262,,,,0.0,0.0,0.0,,,,3884
86883,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,161184
68996,,,,0.0,0.0,0.0,,,,42633
160430,2.0,6.0,8.0,-0.5,0.5,0.3333333333333333,4.0,4.0,6.0,25538
85319,,,,0.0,0.0,0.0,,,,116906
2977,,,,0.0,0.0,0.0,,,,151998
28506,,,,0.0,0.0,0.0,,,,6634
88546,2.0,4.0,6.0,0.0,0.0,2.0,2.0,4.0,2.0,78956
158769,,,,0.0,0.0,0.0,,,,172848
62538,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,39341
43563,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,89991
101613,,,,0.0,0.0,0.0,,,,58764
116026,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,24410
34215,,,,0.0,0.0,0.0,,,,165024
116786,,,,0.0,0.0,0.0,,,,20444
10202,,,,0.0,0.0,0.0,,,,122481
106283,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,155103
140512,3.0,6.0,9.0,0.0,0.0,0.125,3.0,6.0,8.0,67024
50008,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,61960
54949,,,,0.0,0.0,0.0,,,,15704
109596,,,,0.0,0.0,0.0,,,,157290
144406,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,39957
107713,,,,0.0,0.0,0.0,,,,154178
140880,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,83306
135993,,,,0.0,0.0,0.0,,,,130615
111350,,,,0.0,0.0,0.0,,,,172904
145626,,,,0.0,0.0,0.0,,,,57957
118679,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,113686
123180,,,,0.0,0.0,0.0,,,,130283
75352,,,,0.0,0.0,0.0,,,,30896
23233,2.0,4.0,6.0,0.0,0.0,0.2,2.0,4.0,5.0,90266
21570,,,,0.0,0.0,0.0,,,,50344
99757,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,,195281
116028,,,,0.0,0.0,0.0,,,,26360
75568,,,,0.0,0.0,0.0,,,,140482
15546,,,,0.0,0.0,0.0,,,,128337
24855,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,10368
120651,2.0,3.0,4.0,1.0,0.5,0.3333333333333333,1.0,2.0,3.0,167401
152067,,,,0.0,0.0,0.0,,,,5169
120626,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,157725
138864,,,,0.0,0.0,0.0,,,,156233
93914,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,90843
133928,,,,0.0,0.0,0.0,,,,119316
160057,,,,0.0,0.0,0.0,,,,85763
108087,,,,0.0,0.0,0.0,,,,84958
153999,,,,0.0,0.0,0.0,,,,21582
16506,,,,0.0,0.0,0.0,,,,199447
142658,,,,0.0,0.0,0.0,,,,160981
121615,,,,0.0,0.0,0.0,,,,165189
30786,2.0,4.0,6.0,0.0,-0.4285714285714286,-0.3333333333333333,2.0,7.0,9.0,46488
41824,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,161359
29686,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35359
104951,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,178760
117359,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,44745
145548,,,,0.0,0.0,0.0,,,,60390
38611,,,,0.0,0.0,0.0,,,,92455
112588,,,,0.0,0.0,0.0,,,,190971
139852,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,123057
159262,,,,0.0,0.0,0.0,,,,150437
84736,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,104458
20386,,,,0.0,0.0,0.0,,,,101804
104855,,,,0.0,0.0,0.0,,,,106750
149412,,,,0.0,0.0,0.0,,,,77538
83986,,,,0.0,0.0,0.0,,,,56818
63855,,,,0.0,0.0,0.0,,,,19299
62309,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,34210
77270,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,19619
150839,,,,0.0,0.0,0.0,,,,85974
26338,3.0,6.0,10.0,0.0,-0.1428571428571429,-0.0909090909090909,3.0,7.0,11.0,145153
126401,,,,0.0,0.0,0.0,,,,108016
65483,,,,0.0,0.0,0.0,,,,96116
156877,,,,0.0,0.0,0.0,,,,132678
157613,,,,0.0,0.0,0.0,,,,196878
6116,,,,0.0,0.0,0.0,,,,140916
106500,,,,0.0,0.0,0.0,,,,24801
86289,,,,0.0,0.0,0.0,,,,189919
127443,,,,0.0,0.0,0.0,,,,53725
137106,,,,0.0,0.0,0.0,,,,4718
108492,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,101266
6995,,,,0.0,0.0,0.0,,,,53247
21870,,,,0.0,0.0,0.0,,,,141739
104732,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,61081
102880,,,,0.0,0.0,0.0,,,,7050
116473,,,,0.0,0.0,0.0,,,,90157
4347,,,,0.0,0.0,0.0,,,,50819
152405,,,,0.0,0.0,0.0,,,,176282
100996,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,131544
103554,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,149688
26956,,,,0.0,0.0,0.0,,,,127640
56350,,,,0.0,0.0,0.0,,,,18112
49894,,,,0.0,0.0,0.0,,,,69186
83458,,,,0.0,0.0,0.0,,,,117216
158008,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,127444
30007,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,87926
116900,,,,0.0,0.0,0.0,,,,12729
51871,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,180606
107665,,,,0.0,0.0,0.0,,,,66546
14914,,,,0.0,0.0,0.0,,,,82974
60699,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,73156
135223,,,,0.0,0.0,0.0,,,,72185
82692,,,,0.0,0.0,0.0,,,,123033
27953,,,,0.0,0.0,0.0,,,,168475
99745,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,36957
48582,,,,0.0,-1.0,-1.0,,1.0,3.0,117976
149856,1.0,2.0,5.0,0.0,-0.5,0.6666666666666667,1.0,4.0,3.0,47312
147843,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,174391
137035,,,,0.0,0.0,0.0,,,,41533
68414,,,,0.0,0.0,0.0,,,,88839
19863,,,,0.0,0.0,0.0,,,,45226
82014,,,,0.0,0.0,0.0,,,,45065
135917,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,73569
15034,,,,0.0,0.0,0.0,,,,19579
140,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,76743
100441,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,51071
88362,2.0,5.0,8.0,-0.3333333333333333,-0.1666666666666666,0.1428571428571428,3.0,6.0,7.0,164488
13356,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,97550
84240,,,,0.0,0.0,0.0,,,,144521
63326,,,,0.0,0.0,0.0,,,,201195
27643,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,13920
125739,1.0,2.0,3.0,0.0,0.0,-0.4,1.0,2.0,5.0,66712
26907,1.0,3.0,4.0,-0.5,2.0,1.0,2.0,1.0,,114779
33108,,,,0.0,0.0,0.0,,,,63185
22770,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,118874
46531,,,,0.0,0.0,0.0,,,,22415
38780,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,93813
120987,,,,0.0,0.0,0.0,,,,152177
87571,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,160886
32445,,,,0.0,0.0,0.0,,,,39320
138016,,,,0.0,0.0,0.0,,,,59305
53274,,,,0.0,0.0,0.0,,,,113129
33732,,,,0.0,0.0,0.0,,,,199335
74990,,,,0.0,0.0,0.0,,,,93897
91183,,,,0.0,0.0,0.0,,,,91407
68623,,,,0.0,0.0,0.0,,,,184635
154282,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,17877
76828,,,,0.0,0.0,0.0,,,,122491
23095,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,161780
77626,2.0,4.0,6.0,0.0,0.0,0.2,2.0,4.0,5.0,23318
80796,2.0,4.0,7.0,0.0,-0.2,0.0,2.0,5.0,7.0,54436
491,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,129033
96584,,,,0.0,0.0,0.0,,,,104961
133376,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,200342
65819,,,,0.0,0.0,0.0,,,,53182
48445,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,115861
10191,,,,0.0,0.0,0.0,,,,94226
34827,2.0,4.0,6.0,0.0,0.0,-0.1428571428571429,2.0,4.0,7.0,137556
120643,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,115390
68663,,,,0.0,0.0,0.0,,,,126453
34194,,,,0.0,0.0,0.0,,,,129608
15365,1.0,3.0,4.0,-0.5,0.5,0.0,2.0,2.0,4.0,110482
18799,,,,0.0,0.0,0.0,,,,191592
153646,,,,0.0,0.0,0.0,,,,191157
60323,,,,0.0,0.0,0.0,,,,154602
136321,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,115859
31241,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,97153
100509,,,,0.0,0.0,0.0,,,,59477
44453,,,,0.0,0.0,0.0,,,,158225
157864,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,109584
42776,,,,0.0,0.0,0.0,,,,200914
30653,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,66577
98791,,,,0.0,0.0,0.0,,,,137975
143670,,,,0.0,0.0,0.0,,,,38249
144856,,,,0.0,0.0,0.0,,,,7177
689,,,,0.0,0.0,0.0,,,,183768
22085,,,,0.0,0.0,0.0,,,,96565
135689,1.0,3.0,5.0,-0.5,0.0,0.25,2.0,3.0,4.0,99140
64974,,,,0.0,0.0,0.0,,,,128968
91613,,,,0.0,0.0,0.0,,,,24264
108369,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,29343
52306,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,176211
64003,1.0,1.0,1.0,1.0,1.0,1.0,,,,1941
44561,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,169905
88564,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,103377
136516,,,,0.0,0.0,0.0,,,,74524
114678,,,,0.0,0.0,0.0,,,,42793
158314,,,,0.0,0.0,0.0,,,,38217
130145,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,125337
376,,,,0.0,0.0,0.0,,,,173479
56935,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,67473
38566,,,,0.0,0.0,0.0,,,,159992
25569,,,,0.0,0.0,0.0,,,,148322
143537,,,,0.0,0.0,0.0,,,,156708
151184,,,,0.0,0.0,0.0,,,,103820
109747,,,,0.0,0.0,0.0,,,,115958
108341,,,,0.0,0.0,0.0,,,,179258
29012,,,,0.0,0.0,0.0,,,,24377
79202,2.0,5.0,7.0,-0.3333333333333333,0.25,0.1666666666666667,3.0,4.0,6.0,47586
36497,,,,0.0,0.0,0.0,,,,109856
126902,,,,0.0,0.0,0.0,,,,124818
4084,,,,0.0,0.0,0.0,,,,119419
112487,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,6581
105563,,,,0.0,0.0,0.0,,,,97314
122766,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,101256
86614,,,,0.0,0.0,0.0,,,,198335
29586,3.0,4.0,5.0,2.0,1.0,0.25,1.0,2.0,4.0,47991
6096,,,,0.0,0.0,0.0,,,,41228
126799,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,63488
20660,,,,0.0,0.0,0.0,,,,192815
39348,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,36845
146605,,,,0.0,0.0,0.0,,,,193558
28860,1.0,3.0,4.0,-0.5,0.5,1.0,2.0,2.0,2.0,100795
31603,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,65875
53959,,,,0.0,0.0,0.0,,,,83635
28929,,,,0.0,0.0,0.0,,,,131584
118747,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,30817
134374,,,,0.0,0.0,0.0,,,,106558
124442,,,,0.0,0.0,0.0,,,,72886
12221,,,,0.0,0.0,0.0,,,,10642
119088,,,,0.0,0.0,0.0,,,,24253
101310,2.0,3.0,4.0,1.0,0.0,-0.3333333333333333,1.0,3.0,6.0,58535
28748,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,66018
96083,,,,0.0,0.0,0.0,,,,163679
46589,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,166608
145112,,,,0.0,0.0,0.0,,,,44458
4106,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,113064
144196,,,,0.0,0.0,0.0,,,,194068
158093,1.0,3.0,5.0,-0.5,0.0,1.5,2.0,3.0,2.0,12925
90090,3.0,7.0,11.0,-0.25,-0.125,-0.0833333333333333,4.0,8.0,12.0,59950
155391,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,64486
101119,,,,0.0,0.0,0.0,,,,157488
2820,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,163411
145634,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,102553
60200,,,,0.0,0.0,0.0,,,,8244
104518,,,,0.0,0.0,0.0,,,,77659
18486,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25821
97066,1.0,1.0,1.0,1.0,1.0,1.0,,,,196960
152177,,,,0.0,0.0,0.0,,,,58606
97497,,,,0.0,0.0,0.0,,,,140947
36160,,,,0.0,0.0,0.0,,,,118350
156236,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,93708
39888,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,153632
33629,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,42487
58333,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,145319
153749,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,33467
157343,,,,0.0,0.0,0.0,,,,155692
4810,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,72680
30101,,,,0.0,0.0,0.0,,,,141696
1846,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,152726
132004,,,,0.0,0.0,0.0,,,,98253
35937,,,,0.0,0.0,0.0,,,,198246
81794,,,,0.0,0.0,0.0,,,,12784
112081,,,,0.0,0.0,0.0,,,,21211
75004,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,47547
49393,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,122454
68441,,,,0.0,0.0,0.0,,,,24289
146208,3.0,6.0,10.0,0.0,-0.25,0.0,3.0,8.0,10.0,90538
62697,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,23851
138887,,,,0.0,0.0,0.0,,,,130425
150201,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,66134
129162,,,,0.0,0.0,0.0,,,,9883
116902,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,24334
104028,,,,0.0,0.0,0.0,,,,52278
147385,,,,0.0,0.0,0.0,,,,200592
30595,,,,0.0,0.0,0.0,,,,172945
124622,,,,0.0,0.0,0.0,,,,188418
101621,,,,0.0,0.0,0.0,,,,3473
50286,,,,0.0,0.0,0.0,,,,37629
53401,4.0,6.0,7.0,1.0,2.0,1.3333333333333337,2.0,2.0,3.0,121257
50176,,,,0.0,0.0,0.0,,,,15271
31512,,,,0.0,0.0,0.0,,,,26540
123310,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,198753
65836,,,,0.0,0.0,0.0,,,,168529
113942,,,,0.0,0.0,0.0,,,,81713
21964,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,116596
143376,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,57248
155254,,,,0.0,0.0,0.0,,,,105781
21584,,,,0.0,0.0,0.0,,,,107853
18164,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,108730
151874,,,,0.0,0.0,0.0,,,,171079
45566,,,,0.0,0.0,0.0,,,,89919
8434,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,111066
151142,,,,0.0,0.0,0.0,,,,84930
112579,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,91639
77122,,,,0.0,0.0,0.0,,,,17235
121839,,,,0.0,0.0,0.0,,,,128593
79817,2.0,4.0,4.0,0.0,1.0,1.0,2.0,,,22436
37965,,,,0.0,0.0,0.0,,,,193131
127215,,,,0.0,0.0,0.0,,,,78981
60316,,,,0.0,0.0,0.0,,,,157127
82231,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,138725
44156,1.0,2.0,3.0,0.0,1.0,0.5,1.0,1.0,2.0,74965
10415,,,,0.0,0.0,0.0,,,,140185
147597,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,65311
48415,,,,0.0,0.0,0.0,,,,165659
74942,2.0,5.0,7.0,-0.3333333333333333,0.25,0.3999999999999999,3.0,4.0,5.0,102667
64932,,,,0.0,0.0,0.0,,,,154271
113281,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,165743
6440,,,,0.0,0.0,0.0,,,,144771
71652,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,170433
77262,,,,0.0,0.0,0.0,,,,69557
140037,2.0,4.0,6.0,0.0,0.0,-0.1428571428571429,2.0,4.0,7.0,164091
44375,,,,0.0,0.0,0.0,,,,105458
1878,,,,0.0,0.0,0.0,,,,132256
154175,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,175995
139778,,,,0.0,0.0,0.0,,,,179618
109753,,,,0.0,0.0,0.0,,,,21658
14271,,,,0.0,0.0,0.0,,,,108853
61258,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,25887
127289,,,,0.0,0.0,0.0,,,,117868
55244,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,105840
41758,,,,0.0,0.0,0.0,,,,135024
28201,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,182044
44433,,,,0.0,0.0,0.0,,,,50032
37912,,,,0.0,0.0,0.0,,,,101287
65443,1.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,166564
84982,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,195466
127576,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,187093
35647,,,,0.0,0.0,0.0,,,,85700
128548,,,,0.0,0.0,0.0,,,,71199
124355,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,103328
138045,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,115828
90694,,,,0.0,0.0,0.0,,,,26884
145229,,,,0.0,0.0,0.0,,,,10516
1676,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,93280
9163,,,,0.0,0.0,0.0,,,,166206
62414,,,,0.0,0.0,0.0,,,,118918
152820,,,,0.0,0.0,0.0,,,,45157
140062,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,148992
50140,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,40917
147274,2.0,3.0,4.0,1.0,0.5,0.3333333333333333,1.0,2.0,3.0,148009
59336,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,65877
128227,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,183263
56703,,,,0.0,0.0,0.0,,,,163478
97329,,,,0.0,0.0,0.0,,,,144704
155870,,,,0.0,0.0,0.0,,,,34520
75049,,,,0.0,0.0,0.0,,,,85439
130590,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,131284
60473,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,21523
13177,,,,0.0,0.0,0.0,,,,134999
151896,,,,0.0,0.0,0.0,,,,198085
113440,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,77773
95552,,,,0.0,0.0,0.0,,,,198867
108693,,,,0.0,0.0,0.0,,,,74917
21471,,,,0.0,0.0,0.0,,,,68856
91775,,,,0.0,0.0,0.0,,,,164722
61950,,,,0.0,0.0,0.0,,,,83929
96655,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,2144
27160,,,,0.0,0.0,0.0,,,,167430
38904,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,43339
29517,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,134223
44739,,,,0.0,0.0,0.0,,,,148366
34493,,,,0.0,0.0,0.0,,,,164683
67230,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,100507
86150,,,,0.0,0.0,0.0,,,,194642
125574,,,,0.0,0.0,0.0,,,,157282
140853,,,,0.0,0.0,0.0,,,,131895
8469,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,122172
136276,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,79770
67675,2.0,5.0,7.0,-0.3333333333333333,0.25,0.75,3.0,4.0,4.0,6761
55432,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,4962
117734,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,124177
135875,,,,0.0,0.0,0.0,,,,102344
5407,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,193731
136400,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,160798
121860,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,23922
139217,2.0,3.0,5.0,1.0,0.0,0.6666666666666667,1.0,3.0,3.0,124608
31872,,,,0.0,0.0,0.0,,,,94537
142594,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,75224
9072,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,67969
19964,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,763
88665,,,,0.0,0.0,0.0,,,,44952
29452,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,179383
121836,,,,0.0,0.0,0.0,,,,183712
75544,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,43330
35862,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,156865
85451,,,,0.0,0.0,0.0,,,,136938
58932,,,,0.0,0.0,0.0,,,,200314
79170,,,,0.0,0.0,0.0,,,,65593
88179,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,146079
11519,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,54747
29329,,,,0.0,0.0,0.0,,,,85209
121752,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,11847
151450,,,,0.0,0.0,0.0,,,,159272
135759,,,,0.0,0.0,0.0,,,,41334
82809,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,200977
110878,,,,0.0,0.0,0.0,,,,170229
74610,,,,0.0,0.0,0.0,,,,65461
54733,,,,0.0,0.0,0.0,,,,180754
117355,,,,0.0,0.0,0.0,,,,103152
120612,,,,0.0,0.0,0.0,,,,169439
68648,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,14304
113295,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,65406
56789,,,,0.0,0.0,0.0,,,,45402
135469,,,,0.0,0.0,0.0,,,,34780
152315,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,133956
67909,,,,0.0,0.0,0.0,,,,23008
114158,,,,0.0,0.0,0.0,,,,96025
159579,,,,0.0,0.0,0.0,,,,6109
35963,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,180983
144359,,,,0.0,0.0,0.0,,,,169578
129126,,,,0.0,0.0,0.0,,,,18816
22436,2.0,6.0,8.0,-0.5,0.5,0.3333333333333333,4.0,4.0,6.0,68944
29829,,,,0.0,0.0,0.0,,,,75256
91959,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,42939
